dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,linksOrigem,tema,observacao,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,892,1980,DEPUTADO ADEMIR LUCAS                      PMDB,"DENOMINA DE ESCOLA ESTADUAL VEREADOR JOSÉ CUSTÓDIO A UNIDADE ESCOLAR
QUE MENCIONA, EM CONTAGEM.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CONTAGEM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-15,000149377,PL. 892 1980 - PROJETO DE LEI,2030,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7941 1981 - LEI ORDINÁRIA,20120508,1517,rosanacf,1980-10-13,"list(passo = 1, data = ""1980-10-13"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 25 4 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 15 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 6 1981"")",list(),list(),N,"list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7941/1981,LEI 7941 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,891,1980,DEPUTADO MENDES BARROS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA A CONFRATERNIZAÇÃO DE SANTA LUZIA DA
SOCIEDADE DE SÃO VICENTE DE PAULO, DA CIDADE DE VILA MATIAS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, MATIAS LOBATO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-14,000149379,PL. 891 1980 - PROJETO DE LEI,1688,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7939 1981 - LEI ORDINÁRIA,20120202,0945,rosanacf,1980-10-10,"list(passo = 1, data = ""1980-10-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 25 4 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 14 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 6 1981"")",list(),list(),N,"list(id = 1688, nome = ""DEPUTADO MENDES BARROS"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7939/1981,LEI 7939 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,890,1980,DEPUTADO JOÃO FERRAZ                       PDS,"DÁ A DENOMINAÇÃO DE DR. LUIZ SOARES DA ROCHA À ACADEMIA DE POLÍCIA
CIVIL DA SECRETARIA DA SEGURANÇA PÚBLICA DE MINAS GERAIS.","DENOMINAÇÃO, ACADEMIA DE POLÍCIA CIVIL DE MINAS GERAIS, (SSPMG).",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-10-14,000149380,PL. 890 1980 - PROJETO DE LEI,1171,NA,"SECRETARIA DE ESTADO
SEGURANÇA PÚBLICA
PRÓPRIO PÚBLICO",NA,20140211,1555,sheyla,1980-10-10,"list(passo = 1, data = ""1980-10-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 10 1980\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),N,"list(id = 1171, nome = ""DEPUTADO JOÃO FERRAZ"", partido = ""PDS"")",ARQUIVO,19830131,NULL,"ADMINISTRAÇÃO PÚBLICA
SEGURANÇA PÚBLICA",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,889,1980,DEPUTADO RUFINO NETO                       MDB,"DECLARA DE UTILIDADE PÚBLICA O PALMEIRENSE FUTEBOL CLUBE, COM SEDE
EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-11,000149381,PL. 889 1980 - PROJETO DE LEI,1935,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7904 1981 - LEI ORDINÁRIA,20120202,1001,rosanacf,1980-10-09,"list(passo = 1, data = ""1980-10-09"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 10 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 1 12 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 12 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 18 10 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. GERALDO DA COSTA PEREIRA\nPUBLICAÇÃO: 4 11 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 4 12 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 1 1981"")",list(),list(),N,"list(id = 1935, nome = ""DEPUTADO RUFINO NETO"", partido = ""MDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7904/1981,LEI 7904 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,888,1980,DEPUTADO HÉLIO RESENDE                     PFL,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE MUSICAL SANTA CECÍLIA,
COM SEDE EM CONSELHEIRO LAFAIETE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONSELHEIRO LAFAIETE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-08-10,000149493,PL. 888 1980 - PROJETO DE LEI,2037,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7890 1980 - LEI ORDINÁRIA,20120202,1531,rosanacf,1980-08-10,"list(passo = 1, data = ""1980-08-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 14 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 10 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 1 12 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 12 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 18 10 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: (NÃO CONSTA)\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 4 12 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 12 1980"")",list(),list(),N,"list(id = 2037, nome = ""DEPUTADO HÉLIO RESENDE"", partido = ""PFL"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7890/1980,LEI 7890 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,887,1980,DEPUTADO SYLO COSTA                        PDS,"ALTERA DISPOSIÇÕES DAS DELIBERAÇÕES 162, DE 13 8 1974 E 165, DE
3 12 1974, COM MODIFICAÇÕES POSTERIORES.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-09,000149382,PL. 887 1980 - PROJETO DE LEI,978,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7848 1980 - LEI ORDINÁRIA,19980101,NA,Carga,1980-10-07,"list(passo = 1, data = ""1980-10-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 10 1980\nEMENDA PUBLICADA NO DL EM 21 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 10 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 10 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 10 1980\nCOMISSÕES:\nMESA DA ASSEMBLEIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 16 10 1980\nMESA DA ASSEMBLEIA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NÉLSON CARVALHO\nPUBLICAÇÃO: 25 10 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EURÍPEDES CRAIDE\nPUBLICAÇÃO: 1 11 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 11 1980"")",list(),list(),N,"list(id = 978, nome = ""DEPUTADO SYLO COSTA"", partido = ""PDS"")",NA,NA,NULL,NA,ASSISTENTE PARLAMENTAR.,/legislacao/mineira/LEI/7848/1980,LEI 7848 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,886,1980,MESA DA ASSEMBLÉIA,"AUTORIZA O EXECUTIVO A ABRIR À ASSEMBLÉIA LEGISLATIVA DE MINAS
GERAIS O CRÉDITO ESPECIAL DE CR$ 380.000,00 À UNIÃO PARLAMENTAR
INTERNA - UPI.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-09,000149383,PL. 886 1980 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7858 1980 - LEI ORDINÁRIA,20041222,NA,mhelena,1980-10-07,"list(passo = 1, data = ""1980-10-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 10 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 10 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 10 1980\nCOMISSÕES:\nMESA DA ASSEMBLÉIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PEDRO NARCISO\nPUBLICAÇÃO: 16 10 1980\nMESA DA ASSEMBLÉIA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NEIF JABUR\nPUBLICAÇÃO: 25 10 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EURÍPEDES CRAIDE\nPUBLICAÇÃO: 1 11 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 11 1980"")",list(),list(),N,NULL,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7858/1980,LEI 7858 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,885,1980,DEPUTADO JOSÉ PEREIRA                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A IGREJA PENTECOSTAL FIRMEZA DA VERDADE,
COM SEDE EM POUSO ALEGRE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, POUSO ALEGRE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-09,000149384,PL. 885 1980 - PROJETO DE LEI,2040,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7898 1980 - LEI ORDINÁRIA,20120202,1002,rosanacf,1980-10-07,"list(passo = 1, data = ""1980-10-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 10 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 27 11 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 18 10 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. GERALDO DA COSTA PEREIRA\nPUBLICAÇÃO: 4 11 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 2 12 1980 E 3 12 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 12 1980"")",list(),list(),N,"list(id = 2040, nome = ""DEPUTADO JOSÉ PEREIRA"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7898/1980,LEI 7898 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,884,1980,DEPUTADO ROBERTO JUNQUEIRA                 PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO SUL-MINEIRA DE IMPRENSA, DE
POÇOS DE CALDAS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, POÇOS DE CALDAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-09,000149385,PL. 884 1980 - PROJETO DE LEI,2051,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8029 1981 - LEI ORDINÁRIA,20120202,1006,rosanacf,1980-10-07,"list(passo = 1, data = ""1980-10-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 6 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 7 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 7 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 16 6 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 2 7 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 7 7 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 7 1981"")",list(),list(),N,"list(id = 2051, nome = ""DEPUTADO ROBERTO JUNQUEIRA"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/8029/1981,LEI 8029 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,883,1980,DEPUTADO KEMIL KUMAIRA                     PSDB,"DÁ DENOMINAÇÃO À ESCOLA ESTADUAL ANEXA À IGREJA LUTERANA, DE TEÓFILO
OTÔNI.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, TEÓFILO OTÔNI.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-09,000149386,PL. 883 1980 - PROJETO DE LEI,1695,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7930 1981 - LEI ORDINÁRIA,20120508,1521,rosanacf,1980-10-07,"list(passo = 1, data = ""1980-10-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 9 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 12 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 5 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 14 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 5 1981"")",list(),list(),N,"list(id = 1695, nome = ""DEPUTADO KEMIL KUMAIRA"", partido = ""PSDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7930/1981,LEI 7930 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,882,1980,DEPUTADO FÁBIO VASCONCELLOS                ARENA,"ALTERA A LEI 6276, DE 26 12 1973, ORGANIZAÇÃO DO MINISTÉRIO PÚBLICO DO
ESTADO. (DISPÕE SOBRE LOCAL DE RESIDÊNCIA DO PROMOTOR DE JUSTIÇA).","ALTERAÇÃO, LEI ORGÂNICA, MINISTÉRIO PÚBLICO ESTADUAL (MPMG).
ALTERAÇÃO, SUBSTITUIÇÃO, PROCURADOR.
ALTERAÇÃO, RESIDÊNCIA, PERMANÊNCIA, PROMOTOR, PROMOTOR SUBSTITUTO,
COMARCA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-07,000149387,PL. 882 1980 - PROJETO DE LEI,1197,DELIBERAÇÃO DE PLENÁRIO,"MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS (MPMG)
PESSOAL",LEI 7921 1981 - LEI ORDINÁRIA,20131016,1507,rosanacf,1980-10-03,"list(passo = 1, data = ""1980-10-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 16 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 1 12 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 12 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 12 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 28 11 1980\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CLEUBER CARNEIRO\nPUBLICAÇÃO: 28 11 1980\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 28 11 1980\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 12 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 12 12 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 1 1981"")",list(),list(),N,"list(id = 1197, nome = ""DEPUTADO FÁBIO VASCONCELLOS"", partido = ""ARENA"")",NA,NA,NULL,ADMINISTRAÇÃO PÚBLICA,NA,/legislacao/mineira/LEI/7921/1981,LEI 7921 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,881,1980,DEPUTADO NARCISO MICHELLI                  PFL,"DÁ DENOMINAÇÃO DE PREFEITO ADOLFO NICOLATO AO ACESSO RODOVIÁRIO QUE
LIGA O MUNICÍPIO DE UBÁ À BR-265.","DENOMINAÇÃO, RODOVIA, MUNICÍPIO, UBÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-03,000149388,PL. 881 1980 - PROJETO DE LEI,2046,DELIBERAÇÃO DE PLENÁRIO,PRÓPRIO PÚBLICO,LEI 7916 1981 - LEI ORDINÁRIA,20120309,1445,rosanacf,1980-10-01,"list(passo = 1, data = ""1980-10-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 11 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 12 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 22 11 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 3 12 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 12 12 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 1 1981"")",list(),list(),N,"list(id = 2046, nome = ""DEPUTADO NARCISO MICHELLI"", partido = ""PFL"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7916/1981,LEI 7916 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,880,1980,DEPUTADO RUFINO NETO                       MDB,"DECLARA DE UTILIDADE PÚBLICA O GRUPO ESPÍRITA ROTEIRO PARA A PAZ,
DE CORONEL FABRICIANO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CORONEL FABRICIANO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-01,000149389,PL. 880 1980 - PROJETO DE LEI,1935,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7879 1980 - LEI ORDINÁRIA,20120202,1006,rosanacf,1980-09-29,"list(passo = 1, data = ""1980-09-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 10 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 7 11 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 11 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 18 10 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. PAULO FERRAZ\nPUBLICAÇÃO: 4 11 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 18 11 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 12 1980"")",list(),list(),N,"list(id = 1935, nome = ""DEPUTADO RUFINO NETO"", partido = ""MDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7879/1980,LEI 7879 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,879,1980,DEPUTADO EUCLIDES CINTRA                   PDS,"DISPÕE SOBRE A DESTINAÇÃO DA DOAÇÃO DE QUE TRATA O ART. 2
DA LEI 6709, DE 3 12 1975. (TRATA DA DESTINAÇÃO DE IMÓVEL PARA
CONSTRUÇÃO DA SEDE DO INSTITUTO EDUCACIONAL CÂNDIDO DE SOUZA).",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-09-30,000149390,PL. 879 1980 - PROJETO DE LEI,295,NA,NA,LEI 7992 1981 - LEI ORDINÁRIA,20020220,NA,MSILVIA,1980-09-26,"list(passo = 1, data = ""1980-09-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 16 10 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 6 1981, COM EMENDA\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 17 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 8 11 1980\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 8 11 1980\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. DELFIM RIBEIRO\nPUBLICAÇÃO: 8 11 1980\nEDUCAÇÃO\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: NÃO CONSTA\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 26 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 7 1981"")",list(),list(),N,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7992/1981,LEI 7992 1981 - LEI ORDINÁRIA
